text,font_size,font_name,is_bold,is_title_case,is_uppercase,x,y,page,line_len
(aq) + Ba Cl,12.193205833435059,TimesNewRomanPSMT,0,0,0,151.50074768066406,376.8218688964844,9,12
0,12.193205833435059,TimesNewRomanPSMT,0,0,0,241.15316772460938,376.8218688964844,9,1
(aq),12.193205833435059,TimesNewRomanPSMT,0,0,0,258.9532470703125,376.8218688964844,9,4
Zn Cl,12.193205833435059,TimesNewRomanPSMT,0,1,0,300.1874084472656,376.8218688964844,9,5
aq,7.107044219970703,TimesNewRomanPS-ItalicMT,0,0,0,347.8809509277344,382.84906005859375,9,2
+  Ba SO,12.193205833435059,TimesNewRomanPSMT,0,0,0,356.6507873535156,376.8218688964844,9,8
s,7.107044219970703,TimesNewRomanPS-ItalicMT,0,0,0,425.3035888671875,385.94451904296875,9,1
−,7.107044219970703,SymbolMT,0,0,0,417.9718933105469,377.0727233886719,9,1
→,12.193205833435059,SymbolMT,0,0,0,285.699951171875,377.39752197265625,9,1
,12.193205833435059,SymbolMT,0,0,0,434.6376037597656,377.39752197265625,9,1
Zinc sulphate         Barium chloride     Zinc chloride         Barium Sulphate,12.08840274810791,TimesNewRomanPSMT,0,0,0,59.400516510009766,409.0185241699219,9,79
White,12.319352149963379,TimesNewRomanPSMT,0,1,0,59.399635314941406,439.85858154296875,9,5
Types of Double Displacement Reactions:,12.960000038146973,TimesNewRomanPS-BoldMT,1,0,0,57.38399887084961,497.0197448730469,9,39
1. Precipitation,12.960000038146973,TimesNewRomanPS-BoldMT,1,1,0,57.38399887084961,526.0897827148438,9,16
"In all of the following processes, a white material is generated that is insoluble in water. A",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,555.01318359375,9,94
precipitate is the insoluble substance that forms. A precipitation reaction is a reaction that,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,569.8931274414062,9,94
results in the formation of a precipitate.,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,584.7731323242188,9,42
2. Neutralization,12.960000038146973,TimesNewRomanPS-BoldMT,1,1,0,57.38399887084961,613.8097534179688,9,17
"The reactants are a base and an acid, and the products are salt and water. Neutralization is a",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,642.733154296875,9,94
"form of double displacement reaction in which the reactants are a base and an acid, and the",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,657.733154296875,9,91
products are salt and water. The positive charge of the acid's hydrogen ion and the negative,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,672.6131591796875,9,92
Class X Science,12.0,TimesNewRomanPSMT,0,1,0,57.38399887084961,751.884033203125,10,15
www.vedantu.com,12.0,TimesNewRomanPSMT,0,0,0,260.92999267578125,751.884033203125,10,15
10,12.0,TimesNewRomanPSMT,0,0,0,531.239990234375,751.884033203125,10,2
charge of the base's hydroxyl ions or oxide ions lose their electrical charge and form covalent,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,129.17312622070312,10,95
water molecules.,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,144.05313110351562,10,16
+,7.013080596923828,TimesNewRomanPSMT,0,0,0,74.48716735839844,174.49057006835938,10,1
0,7.013080596923828,TimesNewRomanPSMT,0,0,0,96.71467590332031,174.49057006835938,10,1
+,7.013080596923828,TimesNewRomanPSMT,0,0,0,123.95269775390625,174.49058532714844,10,1
0,7.013080596923828,TimesNewRomanPSMT,0,0,0,139.98910522460938,174.49058532714844,10,1
+,7.013080596923828,TimesNewRomanPSMT,0,0,0,183.70626831054688,174.4906005859375,10,1
0,7.013080596923828,TimesNewRomanPSMT,0,0,0,199.74270629882812,174.4906005859375,10,1
2,7.013080596923828,TimesNewRomanPSMT,0,0,0,227.02297973632812,182.93087768554688,10,1
N,12.015275001525879,TimesNewRomanPSMT,0,1,1,59.592586517333984,174.58323669433594,10,1
a OH  + H Cl,12.015275001525879,TimesNewRomanPSMT,0,0,0,68.22706604003906,174.58323669433594,10,12
Na Cl  + H O,12.015275001525879,TimesNewRomanPSMT,0,1,0,165.7608642578125,174.58326721191406,10,12
Base         Acid              Salt,12.015275001525879,TimesNewRomanPSMT,0,1,0,62.39869689941406,192.77101135253906,10,35
Water,12.015275001525879,TimesNewRomanPSMT,0,1,0,211.00064086914062,192.7710418701172,10,5
→,12.015275001525879,SymbolMT,0,0,0,151.23553466796875,175.1543731689453,10,1
2+,7.1355743408203125,TimesNewRomanPSMT,0,0,0,73.38907623291016,240.78102111816406,10,2
2-,7.1355743408203125,TimesNewRomanPSMT,0,0,0,90.43458557128906,240.78102111816406,10,2
+,7.1355743408203125,TimesNewRomanPSMT,0,0,0,125.97259521484375,240.78102111816406,10,1
0,7.1355743408203125,TimesNewRomanPSMT,0,0,0,152.14859008789062,240.78103637695312,10,1
2+,7.1355743408203125,TimesNewRomanPSMT,0,0,0,200.94102478027344,240.7810516357422,10,2
0,7.1355743408203125,TimesNewRomanPSMT,0,0,0,244.16976928710938,240.7810516357422,10,1
3,7.1355743408203125,TimesNewRomanPSMT,0,0,0,148.54115295410156,249.26976013183594,10,1
3 2,7.1355743408203125,TimesNewRomanPSMT,0,0,0,231.35226440429688,249.26979064941406,10,3
2,7.1355743408203125,TimesNewRomanPSMT,0,0,0,271.48443603515625,249.26979064941406,10,1
Zn O  + 2H NO,12.238682746887207,TimesNewRomanPSMT,0,0,0,59.42237091064453,240.86190795898438,10,13
→,12.238682746887207,SymbolMT,0,0,0,166.41497802734375,241.4368438720703,10,1
Zn (NO )  + H O,12.238682746887207,TimesNewRomanPSMT,0,0,0,180.93235778808594,240.8619384765625,10,15
"A neutralization reaction is basically a reaction between H+ and OHions i.e.,",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,272.00311279296875,10,77
+,7.088579177856445,TimesNewRomanPSMT,0,0,0,68.50660705566406,302.5863037109375,10,1
0,7.088579177856445,TimesNewRomanPSMT,0,0,0,116.43397521972656,302.5863037109375,10,1
(aq),7.088579177856445,TimesNewRomanPSMT,0,0,0,72.93091583251953,311.05401611328125,10,4
(aq),7.088579177856445,TimesNewRomanPSMT,0,0,0,120.27503204345703,311.05401611328125,10,4
2,7.088579177856445,TimesNewRomanPSMT,0,0,0,166.11036682128906,311.0540466308594,10,1
(l),7.088579177856445,TimesNewRomanPSMT,0,0,0,178.96714782714844,311.0540466308594,10,3
H,12.161526679992676,TimesNewRomanPSMT,0,1,1,59.22752380371094,302.6707763671875,10,1
+ OH,12.161526679992676,TimesNewRomanPSMT,0,0,1,85.89800262451172,302.6707763671875,10,4
→,12.161526679992676,SymbolMT,0,0,0,139.27056884765625,303.2450256347656,10,1
H O,12.161526679992676,TimesNewRomanPSMT,0,1,1,153.85008239746094,302.6708068847656,10,3
E. Oxidation - Reduction Reactions/Redox Reactions,12.960000038146973,TimesNewRomanPS-BoldMT,1,1,0,57.38399887084961,364.0397644042969,10,50
Classical Concept of Oxidation and Reduction,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,392.8631286621094,10,44
"""Oxidation is a reaction in which oxygen is added or hydrogen is removed from a",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,421.9031066894531,10,79
"substance.""",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,436.7831115722656,10,11
I. Addition of Oxygen -,12.960000038146973,TimesNewRomanPS-BoldMT,1,0,0,57.38399887084961,465.81976318359375,10,23
Magnesium oxide is formed when oxygen reacts with magnesium.,12.960000038146973,TimesNewRomanPSMT,0,0,0,185.57000732421875,465.703125,10,60
(s),7.009327411651611,TimesNewRomanPSMT,0,0,0,94.6170654296875,503.0086975097656,10,3
2,7.009327411651611,TimesNewRomanPSMT,0,0,0,140.54080200195312,503.0086975097656,10,1
(s),7.009327411651611,TimesNewRomanPSMT,0,0,0,221.99192810058594,503.0086975097656,10,3
2Mg,12.008845329284668,TimesNewRomanPSMT,0,1,0,62.41730499267578,494.6620788574219,10,3
+    O,12.008845329284668,TimesNewRomanPSMT,0,1,1,103.70545196533203,494.6620788574219,10,6
2MgO,12.008845329284668,TimesNewRomanPSMT,0,0,0,172.31858825683594,494.662109375,10,4
Magnesium   Oxygen      Magnes,12.008845329284668,TimesNewRomanPSMT,0,1,0,62.41730499267578,514.3709716796875,10,30
ium oxide,12.008845329284668,TimesNewRomanPSMT,0,0,0,221.16383361816406,514.3709716796875,10,9
→,12.008845329284668,SymbolMT,0,0,0,157.77169799804688,495.23321533203125,10,1
II. Removal of Hydrogen -,12.960000038146973,TimesNewRomanPS-BoldMT,1,0,0,57.38399887084961,560.8897705078125,10,25
"To liberate free iodine, hydrogen is removed from hydro iodic",12.960000038146973,TimesNewRomanPSMT,0,0,0,206.80999755859375,560.7731323242188,10,61
acid.,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,575.6531372070312,10,5
(g),7.029577255249023,TimesNewRomanPSMT,0,0,0,90.32780456542969,613.43359375,10,3
2(g),7.029577255249023,TimesNewRomanPSMT,0,0,0,143.2559356689453,613.43359375,10,4
2(g),7.029577255249023,TimesNewRomanPSMT,0,0,0,205.68582153320312,613.43359375,10,4
2HI,12.050390243530273,TimesNewRomanPSMT,0,0,1,62.413421630859375,605.0630493164062,10,3
+    2H,12.050390243530273,TimesNewRomanPSMT,0,1,1,100.20217895507812,605.0630493164062,10,7
I,12.050390243530273,TimesNewRomanPSMT,0,1,1,183.1999053955078,605.0630493164062,10,1
Hydroiodic    Hydrogen            Iodine,12.050390243530273,TimesNewRomanPSMT,0,1,0,62.413421630859375,624.8621826171875,10,40
d,12.050390243530273,TimesNewRomanPSMT,0,0,0,91.28497314453125,642.8551635742188,10,1
aci,12.050390243530273,TimesNewRomanPSMT,0,0,0,71.41464233398438,642.8551635742188,10,3
→,12.050390243530273,SymbolMT,0,0,0,168.6614990234375,605.63623046875,10,1
III. Removal of Oxygen -,12.960000038146973,TimesNewRomanPS-BoldMT,1,0,0,57.38399887084961,688.7097778320312,10,24
Copper metal is formed by removing oxygen from copper oxide.,12.960000038146973,TimesNewRomanPSMT,0,0,0,198.88999938964844,688.5931396484375,10,60
Class X Science,12.0,TimesNewRomanPSMT,0,1,0,57.38399887084961,751.884033203125,11,15
www.vedantu.com,12.0,TimesNewRomanPSMT,0,0,0,260.92999267578125,751.884033203125,11,15
11,12.0,TimesNewRomanPSMT,0,0,0,531.239990234375,751.884033203125,11,2
(s),7.055874347686768,TimesNewRomanPSMT,0,0,0,94.39867401123047,137.4933624267578,11,3
(g),7.055874347686768,TimesNewRomanPSMT,0,0,0,148.24256896972656,137.49337768554688,11,3
(s),7.055874347686768,TimesNewRomanPSMT,0,0,0,217.48458862304688,137.49339294433594,11,3
2( ),7.055874347686768,TimesNewRomanPSMT,0,0,0,288.1206359863281,137.493408203125,11,4
CuO    +    CO,12.102302551269531,TimesNewRomanPSMT,0,0,0,59.40099334716797,129.10972595214844,11,14
Cu,12.102302551269531,TimesNewRomanPSMT,0,1,0,184.7318878173828,129.10975646972656,11,2
CO,12.102302551269531,TimesNewRomanPSMT,0,0,1,246.9967803955078,129.10975646972656,11,2
Copper oxide    Carbon            Copper      Carbondidoxide,12.102302551269531,TimesNewRomanPSMT,0,0,0,62.39942932128906,148.93052673339844,11,60
Black          monoxide         Reddish,12.102302551269531,TimesNewRomanPSMT,0,0,0,62.39943313598633,166.9237060546875,11,39
g,7.055874347686768,TimesNewRomanPS-ItalicMT,0,0,0,295.2428894042969,138.2110137939453,11,1
→,12.102302551269531,SymbolMT,0,0,0,170.15232849121094,129.68450927734375,11,1
+,12.102302551269531,SymbolMT,0,0,0,238.0585479736328,129.68450927734375,11,1
Brown,12.102302551269531,TimesNewRomanPSMT,0,1,0,170.32217407226562,184.9407501220703,11,5
IV. Addition of Hydrogen -,12.960000038146973,TimesNewRomanPS-BoldMT,1,0,0,57.38399887084961,231.31973266601562,11,26
"When hydrogen reacts with chlorine, hydrogen chloride gas is",12.960000038146973,TimesNewRomanPSMT,0,0,0,211.1300048828125,231.20309448242188,11,60
formed.,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,246.08309936523438,11,7
2(g),7.010826587677002,TimesNewRomanPSMT,0,0,0,80.683349609375,283.4087219238281,11,4
2(g),7.010826587677002,TimesNewRomanPSMT,0,0,0,133.9234619140625,283.4087219238281,11,4
(g),7.010826587677002,TimesNewRomanPSMT,0,0,0,218.16941833496094,283.40875244140625,11,3
H,12.01141357421875,TimesNewRomanPSMT,0,1,1,62.4194450378418,275.0621032714844,11,1
+    Cl,12.01141357421875,TimesNewRomanPSMT,0,1,0,94.44860076904297,275.0621032714844,11,7
2HCl,12.01141357421875,TimesNewRomanPSMT,0,0,0,173.88377380371094,275.0621337890625,11,4
Hydrogen    Chlorine          Hydrogen c,12.01141357421875,TimesNewRomanPSMT,0,0,0,62.41944885253906,294.77099609375,11,40
hloride,12.01141357421875,TimesNewRomanPSMT,0,0,0,249.32484436035156,294.7710266113281,11,7
→,12.01141357421875,SymbolMT,0,0,0,159.3519744873047,275.6332702636719,11,1
•,9.960000038146973,SymbolMT,0,0,0,75.38400268554688,344.7565002441406,11,1
A reduction reaction is one in which oxygen is removed from a material and hydrogen,12.960000038146973,TimesNewRomanPSMT,0,0,0,93.38400268554688,341.12310791015625,11,83
is added.,12.960000038146973,TimesNewRomanPSMT,0,0,0,93.38400268554688,356.00311279296875,11,9
•,9.960000038146973,SymbolMT,0,0,0,75.38400268554688,388.5765075683594,11,1
Redox reactions occur when oxidation and reduction reactions occur at the same time.,12.960000038146973,TimesNewRomanPSMT,0,0,0,93.38400268554688,384.943115234375,11,84
Example of Redox Reaction:,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,413.8631286621094,11,26
(s),7.033070087432861,TimesNewRomanPSMT,0,0,0,88.63310241699219,451.67803955078125,11,3
2,7.033070087432861,TimesNewRomanPSMT,0,0,0,140.756103515625,451.67803955078125,11,1
4(aq),7.033070087432861,TimesNewRomanPSMT,0,0,0,160.12332153320312,451.67803955078125,11,5
4(aq),7.033070087432861,TimesNewRomanPSMT,0,0,0,253.7374267578125,451.6780700683594,11,5
2( ),7.033070087432861,TimesNewRomanPSMT,0,0,0,302.3564147949219,451.6780700683594,11,4
Mg      +    H SO,12.056377410888672,TimesNewRomanPSMT,0,0,0,62.397979736328125,443.3134765625,11,17
MgSO,12.056377410888672,TimesNewRomanPSMT,0,0,0,203.15093994140625,443.3134765625,11,4
H,12.056377410888672,TimesNewRomanPSMT,0,1,1,280.97235107421875,443.3134765625,11,1
Magnesium    Sulphuric acid            Magnesium     Hydrogen,12.056377410888672,TimesNewRomanPSMT,0,0,0,62.39798355102539,463.0985412597656,11,61
Sulphate,12.056377410888672,TimesNewRomanPSMT,0,1,0,233.36082458496094,481.0787353515625,11,8
g,7.033070087432861,TimesNewRomanPS-ItalicMT,0,0,0,309.446044921875,452.3936767578125,11,1
→,12.056377410888672,SymbolMT,0,0,0,188.5865936279297,443.88629150390625,11,1
+,12.056377410888672,SymbolMT,0,0,0,272.0662841796875,443.88629150390625,11,1
Example of Non-redox Reaction,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,526.8131713867188,11,29
(aq),7.071288585662842,TimesNewRomanPSMT,0,0,0,87.84510803222656,566.2376708984375,11,4
3(aq),7.071288585662842,TimesNewRomanPSMT,0,0,0,148.44383239746094,566.2376708984375,11,5
(s),7.071288585662842,TimesNewRomanPSMT,0,0,0,210.5760040283203,566.2376708984375,11,3
3(aq),7.071288585662842,TimesNewRomanPSMT,0,0,0,296.7460632324219,566.2376708984375,11,5
NaCl,12.111662864685059,TimesNewRomanPSMT,0,0,0,59.40067672729492,557.8480834960938,11,4
+  AgNO,12.111662864685059,TimesNewRomanPSMT,0,0,0,100.79148864746094,557.8480834960938,11,7
AgCl,12.111662864685059,TimesNewRomanPSMT,0,0,0,181.56680297851562,557.8480834960938,11,4
+    NaNO,12.111662864685059,TimesNewRomanPSMT,0,0,0,231.68812561035156,557.8480834960938,11,9
Sodium        Silver                  Silver                Sodium,12.111662864685059,TimesNewRomanPSMT,0,1,0,62.398643493652344,577.6720581054688,11,66
Chloride      Nitrate               chloride              Nitrate,12.111662864685059,TimesNewRomanPSMT,0,0,0,62.398643493652344,595.6959838867188,11,65
→,12.111662864685059,SymbolMT,0,0,0,166.96800231933594,558.4226684570312,11,1
,12.111662864685059,SymbolMT,0,0,0,221.5819549560547,558.4226684570312,11,1
Redox reactions are those in which oxidation and reduction occur at the same time.,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,610.9331665039062,11,82
Class X Science,12.0,TimesNewRomanPSMT,0,1,0,57.38399887084961,751.884033203125,12,15
www.vedantu.com,12.0,TimesNewRomanPSMT,0,0,0,260.92999267578125,751.884033203125,12,15
12,12.0,TimesNewRomanPSMT,0,0,0,531.239990234375,751.884033203125,12,2
Oxidizing and Reducing Agents,12.960000038146973,TimesNewRomanPS-BoldMT,1,0,0,57.38399887084961,129.16976928710938,12,29
A.,12.960000038146973,TimesNewRomanPSMT,0,1,1,57.38399887084961,157.97311401367188,12,2
Oxidizing Agent: A substance that brings about oxidation.,12.960000038146973,TimesNewRomanPSMT,0,0,0,93.38400268554688,157.97311401367188,12,57
B.,12.960000038146973,TimesNewRomanPSMT,0,1,1,57.38399887084961,187.01309204101562,12,2
Reducing Agents: A substance that brings about reduction.,12.960000038146973,TimesNewRomanPSMT,0,0,0,93.38400268554688,187.01309204101562,12,57
Another Definition of Oxidation and Reduction,12.960000038146973,TimesNewRomanPS-BoldMT,1,0,0,57.38399887084961,244.99978637695312,12,45
1.,12.960000038146973,TimesNewRomanPSMT,0,0,0,75.38400268554688,273.9231262207031,12,2
"The addition of an electronegative element or radical, or the removal of an",12.960000038146973,TimesNewRomanPSMT,0,0,0,93.38400268554688,273.9231262207031,12,75
"electropositive element or radical, is referred to as oxidation.",12.960000038146973,TimesNewRomanPSMT,0,0,0,93.38400268554688,288.8031311035156,12,64
2.,12.960000038146973,TimesNewRomanPSMT,0,0,0,75.38400268554688,317.8431091308594,12,2
"Addition of an electropositive element or radical, or removal of an electronegative",12.960000038146973,TimesNewRomanPSMT,0,0,0,93.38400268554688,317.8431091308594,12,83
"element or radical, is known as reduction.",12.960000038146973,TimesNewRomanPSMT,0,0,0,93.38400268554688,332.7231140136719,12,42
Electronic Concept of Oxidation and Reduction,12.960000038146973,TimesNewRomanPS-BoldMT,1,0,0,57.38399887084961,390.69976806640625,12,45
1.,12.960000038146973,TimesNewRomanPSMT,0,0,0,75.38400268554688,419.62310791015625,12,2
Oxidation:,12.960000038146973,TimesNewRomanPS-BoldMT,1,1,0,93.38400268554688,419.73974609375,12,10
The process in which there is a loss of electrons.,12.960000038146973,TimesNewRomanPSMT,0,0,0,156.5,419.62310791015625,12,50
2.,12.960000038146973,TimesNewRomanPSMT,0,0,0,75.38400268554688,448.5431213378906,12,2
Reduction:,12.960000038146973,TimesNewRomanPS-BoldMT,1,1,0,93.38400268554688,448.6597595214844,12,10
The process in which there is a gain of electrons.,12.960000038146973,TimesNewRomanPSMT,0,0,0,157.94000244140625,448.5431213378906,12,50
The Effects of Oxidation Reactions on Everyday Life,12.960000038146973,TimesNewRomanPS-BoldMT,1,0,0,57.38399887084961,506.4997863769531,12,51
Corrosion,12.960000038146973,TimesNewRomanPS-BoldMT,1,1,0,57.38399887084961,535.5697631835938,12,9
"Many metals are chemically active elements that are easily affected by moisture, oxygen,",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,564.3731689453125,12,88
"acids, and other things. When iron products are new, they are shiny, but after some time,",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,579.3731689453125,12,89
they become coated with a reddish-brown powder. The rusting of iron is the common name,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,594.253173828125,12,86
for this phenomenon.,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,609.1331787109375,12,20
"The difficulty with iron (and many other metals) is that it oxidises, and the resulting oxide",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,638.1731567382812,12,93
"does not attach firmly to the metal's surface, leading it to flake off readily. This eventually",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,653.1731567382812,12,95
leads to structural weakening and metal breakdown.,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,668.0531616210938,12,50
Class X Science,12.0,TimesNewRomanPSMT,0,1,0,57.38399887084961,751.884033203125,13,15
www.vedantu.com,12.0,TimesNewRomanPSMT,0,0,0,260.92999267578125,751.884033203125,13,15
13,12.0,TimesNewRomanPSMT,0,0,0,531.239990234375,751.884033203125,13,2
"As a result, when metal is attacked by substances in its environment, it is said to corrode, and",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,129.17312622070312,13,96
the process is known as corrosion.,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,144.05313110351562,13,34
"When copper vessels or artefacts are exposed to air and water, what happens? They",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,173.09310913085938,13,81
"gradually tarnish as a thin layer of green oxide forms on them. Silver, too, quickly develops a",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,187.97311401367188,13,95
"thin black oxide covering when exposed to damp air. In wet weather, even the heaviest metal",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,202.97311401367188,13,91
lead tarnishes. The black coating on silver and the green coating on copper are instances of,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,217.88314819335938,13,92
"corrosion in which the oxides generated create a strong connection to the metal's surface,",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,232.88314819335938,13,90
blocking further oxygen exposure and thereby reducing corrosion.,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,247.76309204101562,13,64
Rancidity,12.960000038146973,TimesNewRomanPS-BoldMT,1,1,0,57.38399887084961,305.7197570800781,13,9
Have you ever tasted or smelled fat/oil-containing food materials that have been left out for,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,334.64312744140625,13,93
an extended period of time? Rancidity refers to an undesirable change in a food's flavour and,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,349.64312744140625,13,93
"odour. The oxidation process causes fats and fatty foods to deteriorate, which is the most",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,364.52313232421875,13,90
common cause of rancidity. When an oxygen atom replaces a hydrogen atom in a fatty acid,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,379.5431213378906,13,87
"molecule, the molecule becomes destabilised. Factors that accelerate fat oxidation include",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,394.5431213378906,13,90
"salt, light, water, bacteria, moulds trace metals (iron, zinc, etc.).",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,409.4231262207031,13,69
Antioxidants are chemicals that prevent fat from oxidising or becoming rancid (such as,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,438.3431091308594,13,86
"BHT, BHA, vitamin E, and vitamin C, and spices such as sage and rosemary). To avoid",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,453.3431091308594,13,83
"spoilage, they are added to foods containing fats and oils. Keeping food in airtight containers",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,468.2231140136719,13,95
or airtight wrapping also helps to slow down oxidation.,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,483.1031188964844,13,55
Some high-fat meals such as potato chips are wrapped in materials that shield them from,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,512.1431884765625,13,87
light and oxygen and the containers are flooded with nitrogen to further exclude oxygen.,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,527.1731567382812,13,88
Vacuum packaging is sometimes employed in processed goods to completely eliminate the,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,542.0531616210938,13,85
presence of oxygen.,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,556.9331665039062,13,19
