text,font_size,font_name,is_bold,is_title_case,is_uppercase,x,y,page,line_len
(,9.960000038146973,ArialMT,0,0,0,126.01616668701172,675.6815185546875,11,1
"Executives of AMPLO, ARUPLO, ASPLO and CELPLO to name",9.960000038146973,Arial-ItalicMT,0,0,0,129.13365173339844,675.7313232421875,11,53
),9.960000038146973,ArialMT,0,0,0,399.24884033203125,675.6815185546875,11,1
RFP: To Develop the Ontario Digital Library Business Plan,7.559999942779541,Arial-BoldItalicMT,1,0,0,90.04060363769531,732.7681274414062,11,57
March 2003,7.559999942779541,Arial-BoldItalicMT,1,1,0,296.70526123046875,732.7681274414062,11,10
11,9.0,Arial-BlackItalic,0,0,0,511.1205139160156,731.2498779296875,11,2
11,9.0,Arial-BlackItalic,0,0,0,510.87750244140625,731.492919921875,11,2
11,9.0,Arial-BlackItalic,0,0,0,511.1178283691406,731.492919921875,11,2
11,9.0,Arial-BlackItalic,0,0,0,510.87750244140625,731.2498779296875,11,2
3.5 Ontario Library Association representative (ex-officio)  (,9.960000038146973,ArialMT,0,0,0,95.81950378417969,70.44259643554688,12,62
OLA to appoint one representative,9.960000038146973,Arial-ItalicMT,0,0,0,341.58251953125,70.4924545288086,12,33
),9.960000038146973,ArialMT,0,0,0,485.46466064453125,70.44265747070312,12,1
- Role of the OLA ex-officio member: To act as a liaison between the steering committee and,9.960000038146973,ArialMT,0,0,0,126.06802368164062,82.08590698242188,12,91
"the OLA Board, and to assist the chair with the administrative responsibilities connected with",9.960000038146973,ArialMT,0,0,0,126.0680160522461,93.60964965820312,12,94
"the preparation of the business plan, finance, and communications.",9.960000038146973,ArialMT,0,0,0,126.0680160522461,105.01382446289062,12,66
"3.6 It is anticipated that as planning for the ODL evolves, the Steering Committee may, at its",9.960000038146973,ArialMT,0,0,0,95.82945251464844,128.05130004882812,12,94
"discretion, call on invited experts to advise on issues as required.",9.960000038146973,ArialMT,0,0,0,95.82945251464844,139.57504272460938,12,68
4. Appointment Criteria and Process,9.960000038146973,Arial-BoldMT,1,0,0,90.07257080078125,162.54281616210938,12,35
4.1,9.960000038146973,ArialMT,0,0,0,95.82945251464844,186.13803100585938,12,3
Groups and organizations named in Section 3 above are responsible for appointing up to two,9.960000038146973,ArialMT,0,0,0,126.05805206298828,186.13803100585938,12,90
representatives to the Steering Committee.,9.960000038146973,ArialMT,0,0,0,131.83485412597656,198.13980102539062,12,42
4.2,9.960000038146973,ArialMT,0,0,0,95.83941650390625,222.14340209960938,12,3
Desired characteristics for steering committee appointees include:,9.960000038146973,ArialMT,0,0,0,126.0680160522461,222.14340209960938,12,66
•,9.960000038146973,Symbol,0,0,0,108.08025360107422,246.91390991210938,12,1
Strategic thinkers;,9.960000038146973,ArialMT,0,0,0,126.07797241210938,246.26651000976562,12,19
•,9.960000038146973,Symbol,0,0,0,108.08025360107422,259.1547546386719,12,1
Committed to the concept of multi-sector partnerships;,9.960000038146973,ArialMT,0,0,0,126.07797241210938,258.5073547363281,12,54
•,9.960000038146973,Symbol,0,0,0,108.08025360107422,271.27606201171875,12,1
Knowledgeable about digital libraries and resources;,9.960000038146973,ArialMT,0,0,0,126.07797241210938,270.628662109375,12,52
•,9.960000038146973,Symbol,0,0,0,108.08025360107422,283.51690673828125,12,1
Knowledgeable about government structures;,9.960000038146973,ArialMT,0,0,0,126.07797241210938,282.8695068359375,12,42
•,9.960000038146973,Symbol,0,0,0,108.08025360107422,295.6382141113281,12,1
Respected by their communities; influential;,9.960000038146973,ArialMT,0,0,0,126.07797241210938,294.9908142089844,12,44
•,9.960000038146973,Symbol,0,0,0,108.08025360107422,307.759521484375,12,1
Able to take a consultative approach;,9.960000038146973,ArialMT,0,0,0,126.07797241210938,307.11212158203125,12,37
•,12.0,Symbol,0,0,0,108.04060363769531,319.9200134277344,12,1
Able to devote time to Steering Committee business: approximately one day per month for,9.960000038146973,ArialMT,0,0,0,126.04060363769531,321.3330078125,12,87
meetings plus 2-3 working days per month on related activities,9.960000038146973,ArialMT,0,0,0,126.04060363769531,334.5299987792969,12,62
.,12.0,ArialMT,0,0,0,386.68060302734375,332.3399963378906,12,1
5. Term,9.960000038146973,Arial-BoldMT,1,1,0,90.04049682617188,357.9825134277344,12,7
Expected term on the Steering Committee is the time required to complete development of the,9.960000038146973,ArialMT,0,0,0,95.79737854003906,381.0897216796875,12,91
business plan plus two months. This process is expected to take approximately 6 months.,9.960000038146973,ArialMT,0,0,0,95.79737854003906,392.4939270019531,12,87
6. Chair,9.960000038146973,Arial-BoldMT,1,1,0,90.04049682617188,415.4617004394531,12,8
Chair will be appointed by the Board of the Ontario Library Association.,9.960000038146973,ArialMT,0,0,0,95.79737854003906,438.56890869140625,12,72
Role of the Chair:,9.960000038146973,ArialMT,0,0,0,95.79737854003906,463.7677001953125,12,18
In addition to the characteristics for appointees (4.2) the role of the chair will be as a process agent,9.960000038146973,ArialMT,0,0,0,95.79737854003906,486.80517578125,12,104
"working with the selected consultant(s), OLA, and the Steering Committee to prepare the business",9.960000038146973,ArialMT,0,0,0,95.79737854003906,498.3288879394531,12,96
plan. The chair must be able to devote 5-8 days per month on activities related to the preparation of,9.960000038146973,ArialMT,0,0,0,95.79737854003906,509.8525695800781,12,101
"the business plan, and communications to stakeholders, funders, and government.",9.960000038146973,ArialMT,0,0,0,95.79737854003906,521.3763427734375,12,79
7. Meetings,9.960000038146973,Arial-BoldMT,1,1,0,90.04049682617188,544.2245483398438,12,11
It is expected that in person meetings are held once per month and the majority of business will be,9.960000038146973,ArialMT,0,0,0,95.79737854003906,567.331787109375,12,99
"conducted by e-mail, and teleconference.",9.960000038146973,ArialMT,0,0,0,95.79737854003906,578.85546875,12,40
8. Lines of Accountability and Communication,9.960000038146973,Arial-BoldMT,1,0,0,90.04049682617188,601.7036743164062,12,44
"8.1 The Steering Committee is accountable to the Province of Ontario, and to its business plan",9.960000038146973,ArialMT,0,0,0,95.79737854003906,624.8109130859375,12,94
funders.,9.960000038146973,ArialMT,0,0,0,131.79281616210938,636.3345947265625,12,8
8.2 The role of the Ontario Library Association is to assume responsibility for  funds contributed by the,9.960000038146973,ArialMT,0,0,0,95.79737854003906,659.3720703125,12,105
"ODL funders to finance the business plan, to hold the funds in a separate account, and",9.960000038146973,ArialMT,0,0,0,131.79281616210938,670.7762451171875,12,86
disperse them for purposes as  directed by the Steering Committee. OLA will provide,9.960000038146973,ArialMT,0,0,0,131.79281616210938,682.300048828125,12,83
financial reports to the Steering Committee as requested and shall comply with all,9.960000038146973,ArialMT,0,0,0,131.79281616210938,693.82373046875,12,82
government reporting regulations for funds received.,9.960000038146973,ArialMT,0,0,0,131.79281616210938,705.347412109375,12,52
RFP: To Develop the Ontario Digital Library Business Plan,7.559999942779541,Arial-BoldItalicMT,1,0,0,90.04060363769531,732.7681274414062,12,57
March 2003,7.559999942779541,Arial-BoldItalicMT,1,1,0,296.70526123046875,732.7681274414062,12,10
12,9.0,Arial-BlackItalic,0,0,0,511.1205139160156,731.2498779296875,12,2
12,9.0,Arial-BlackItalic,0,0,0,510.87750244140625,731.492919921875,12,2
12,9.0,Arial-BlackItalic,0,0,0,511.1178283691406,731.492919921875,12,2
12,9.0,Arial-BlackItalic,0,0,0,510.87750244140625,731.2498779296875,12,2
8.3 The Steering Committee is accountable to its constituent groups and other stakeholders for,9.960000038146973,ArialMT,0,0,0,95.80059814453125,82.07662963867188,13,94
ongoing communications and consultation on issues and progress.  The Steering committee,9.960000038146973,ArialMT,0,0,0,131.80599975585938,93.60037231445312,13,87
is responsible for strong liaison with government particularly the Chief Information Officer,9.960000038146973,ArialMT,0,0,0,131.80599975585938,105.00454711914062,13,92
"Community Services Cluster, ADM’s and Deputy Ministers.",9.960000038146973,ArialMT,0,0,0,131.80599975585938,116.52828979492188,13,55
9. Financial and Administrative Policies,9.960000038146973,Arial-BoldMT,1,0,0,90.04371643066406,139.49606323242188,13,40
9.1 Service on the Steering Committee is non-remunerative,9.960000038146973,ArialMT,0,0,0,95.81055450439453,162.60324096679688,13,57
9.2 Travel and meeting expenses for Steering Committee members are reimbursed according to the,9.960000038146973,ArialMT,0,0,0,95.81055450439453,174.00741577148438,13,94
policies of the Ontario Library Association,9.960000038146973,ArialMT,0,0,0,131.81594848632812,185.53115844726562,13,43
9.3 Conflict of Interest:,9.960000038146973,ArialMT,0,0,0,95.810546875,197.05490112304688,13,25
The ODL Steering Committee will function according to standard conflict of interest guidelines,9.960000038146973,ArialMT,0,0,0,126.04910278320312,208.57864379882812,13,94
"ensuring that members,  their immediate family members, or their places of employment, will",9.960000038146973,ArialMT,0,0,0,126.04910278320312,220.10232543945312,13,91
not benefit financially from the decisions  the Steering Committee might make. As a first,9.960000038146973,ArialMT,0,0,0,126.0490951538086,231.62606811523438,13,89
"order of business, the Steering Committee will be expected to adopt a conflict of interest policy",9.960000038146973,ArialMT,0,0,0,126.0490951538086,243.03024291992188,13,97
statement and procedural guidelines that will govern its work.,9.960000038146973,ArialMT,0,0,0,126.0490951538086,254.55398559570312,13,62
RFP: To Develop the Ontario Digital Library Business Plan,7.559999942779541,Arial-BoldItalicMT,1,0,0,90.04060363769531,732.7681274414062,13,57
March 2003,7.559999942779541,Arial-BoldItalicMT,1,1,0,296.70526123046875,732.7681274414062,13,10
13,9.0,Arial-BlackItalic,0,0,0,511.1205139160156,731.2498779296875,13,2
13,9.0,Arial-BlackItalic,0,0,0,510.87750244140625,731.492919921875,13,2
13,9.0,Arial-BlackItalic,0,0,0,511.1178283691406,731.492919921875,13,2
13,9.0,Arial-BlackItalic,0,0,0,510.87750244140625,731.2498779296875,13,2
Appendix C:,12.0,Arial-Black,0,1,0,96.04060363769531,92.8199691772461,14,11
ODL’s Envisioned Electronic Resources,12.0,Arial-Black,0,0,0,198.00100708007812,92.8199691772461,14,37
The purpose of the ODL is to provide equal access to information for all Ontario citizens through,9.960000038146973,ArialMT,0,0,0,96.04039764404297,135.21267700195312,14,97
collaboration and resource sharing. ODL will be a portal - capable of customization as,9.960000038146973,ArialMT,0,0,0,96.04039764404297,146.73641967773438,14,86
"a home page for local libraries - to organized, comprehensive, authoritative and validated",9.960000038146973,ArialMT,0,0,0,96.04039764404297,158.26016235351562,14,90
e-information resources to meet the needs of all Ontario citizens at all stages and in all aspects,9.960000038146973,ArialMT,0,0,0,96.04039764404297,169.66433715820312,14,98
"of their education, life and work. Some examples:",9.960000038146973,ArialMT,0,0,0,96.04039764404297,181.18807983398438,14,49
1. Reference Resources,9.960000038146973,ArialMT,0,1,0,96.04039764404297,204.22555541992188,14,22
"- directories: companies, associations, organizations, governments, educational institutions,",9.960000038146973,ArialMT,0,0,0,96.04039764404297,227.26303100585938,14,93
etc. etc.,9.960000038146973,ArialMT,0,0,0,96.04039764404297,238.66720581054688,14,9
"- almanacs, country information",9.960000038146973,ArialMT,0,0,0,96.04039764404297,250.19094848632812,14,31
"- dictionaries, thesauri, encyclopedias",9.960000038146973,ArialMT,0,0,0,96.04039764404297,261.7146911621094,14,39
-consumer information,9.960000038146973,ArialMT,0,0,0,96.04039764404297,273.2384033203125,14,21
"- phone books,",9.960000038146973,ArialMT,0,0,0,96.04039764404297,284.7621154785156,14,14
"- travel guides, entertainment guides",9.960000038146973,ArialMT,0,0,0,96.04039764404297,296.16632080078125,14,37
- weather information,9.960000038146973,ArialMT,0,0,0,96.04039764404297,307.6900329589844,14,21
- media/newspapers,9.960000038146973,ArialMT,0,0,0,96.04039764404297,319.2137451171875,14,18
"- leisure time, recreational activity guides",9.960000038146973,ArialMT,0,0,0,96.04039764404297,330.7374572753906,14,44
- indexing and abstracting services,9.960000038146973,ArialMT,0,0,0,96.04039764404297,342.26116943359375,14,35
"- currency converters,",9.960000038146973,ArialMT,0,0,0,96.04039764404297,353.7848815917969,14,22
- virtual reference services,9.960000038146973,ArialMT,0,0,0,96.04039764404297,365.1890869140625,14,28
-vocational/career information,9.960000038146973,ArialMT,0,0,0,96.04039764404297,376.7127990722656,14,30
-internet search engines,9.960000038146973,ArialMT,0,0,0,96.04039764404297,388.23651123046875,14,24
-current awareness services,9.960000038146973,ArialMT,0,0,0,96.04039764404297,399.7602233886719,14,27
2. Subject Guides,9.960000038146973,ArialMT,0,1,0,96.03853607177734,422.7976989746094,14,17
-arts and humanities,9.960000038146973,ArialMT,0,0,0,96.03853607177734,445.7156677246094,14,20
- business and economics,9.960000038146973,ArialMT,0,0,0,96.03853607177734,457.2393798828125,14,24
- education,9.960000038146973,ArialMT,0,0,0,96.0404052734375,468.76312255859375,14,11
-recreation and sports,9.960000038146973,ArialMT,0,0,0,96.0404052734375,480.2868347167969,14,22
"-entertainment - games, activities for kids",9.960000038146973,ArialMT,0,0,0,96.0404052734375,491.6910400390625,14,43
-health information,9.960000038146973,ArialMT,0,0,0,96.0404052734375,503.2148132324219,14,19
-science and technology,9.960000038146973,ArialMT,0,0,0,96.0404052734375,514.738525390625,14,23
-social sciences,9.960000038146973,ArialMT,0,0,0,96.0404052734375,526.26220703125,14,16
-society and culture,9.960000038146973,ArialMT,0,0,0,96.0404052734375,537.785888671875,14,20
3. Educational tool-kits,9.960000038146973,ArialMT,0,0,0,96.0404052734375,560.703857421875,14,24
"-guides to information gathering methodologies, information literacy",9.960000038146973,ArialMT,0,0,0,96.0404052734375,583.7413330078125,14,68
-study guides,9.960000038146973,ArialMT,0,0,0,96.04039001464844,595.2650146484375,14,13
-study skill development,9.960000038146973,ArialMT,0,0,0,96.04039001464844,606.788818359375,14,24
-web-based curricula,9.960000038146973,ArialMT,0,0,0,96.04039001464844,618.3125,14,20
-internet search guides,9.960000038146973,ArialMT,0,0,0,96.04241180419922,629.716796875,14,23
"4. Journals, books, maps, music etc.",9.960000038146973,ArialMT,0,0,0,96.04241180419922,652.7542724609375,14,36
RFP: To Develop the Ontario Digital Library Business Plan,7.559999942779541,Arial-BoldItalicMT,1,0,0,90.04060363769531,732.7681274414062,14,57
March 2003,7.559999942779541,Arial-BoldItalicMT,1,1,0,296.70526123046875,732.7681274414062,14,10
14,9.0,Arial-BlackItalic,0,0,0,511.1205139160156,731.2498779296875,14,2
14,9.0,Arial-BlackItalic,0,0,0,510.87750244140625,731.492919921875,14,2
14,9.0,Arial-BlackItalic,0,0,0,511.1178283691406,731.492919921875,14,2
14,9.0,Arial-BlackItalic,0,0,0,510.87750244140625,731.2498779296875,14,2
